key,0,1,2,3,4,5
677,不可思议的魔物——黄金人,石头人　出现了！<hex:02100103>黄金人　出现了！<hex:02100103>奋勇作战　消灭魔物！,,,,
678,,,,,,
679,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
680,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
681,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
682,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
683,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
684,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
685,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
686,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
687,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
688,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
689,黑色恶魔：实验结果,魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！,,,,
690,黑色恶魔：无敌淑女,一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？,,,,
691,高机动型试验机——原型装甲,加雷马帝国军正在开发一种新型魔导装甲，现在原型机已经进入到黑衣森林开始进行野外试验了。一定要尽快将这种新装甲破坏掉！,,,,
692,狂乱的斗猪——卡夫拉,一头名叫卡夫拉的斗猪突然变得狂暴起来，即使它的主人也无法制服它。这样下去会对黑衣森林造成严重的破坏，我们一定要给它点教训！,,,,
693,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
694,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
695,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
696,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
697,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
698,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
699,星芒节：魔法雪人,一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！,,雪人,,
700,妖异杀手——第59团巡逻员凯伽,在地灵族的挖掘工程中突然出现了石像型的妖异，为了制服妖异，第59团巡逻员凯伽披挂上阵了。这是打倒这位地灵精英的绝佳机会，一定不能错过！,,,,
701,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
702,彩蛋贤者——小丑魔蛋精,盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！,,,,
703,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
704,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
705,彩蛋贤者——小丑魔蛋精,盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！,,,,
706,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
707,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
708,狂乱的彩蛋狩猎,最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！,,,,
709,彩蛋贤者——小丑魔蛋精,盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！,,,,
710,,,,,,
711,,,,,,
712,,,,,,
713,,,,,,
714,,,,,,
715,,,,,,
716,小鬼当街,大陆马戏团希望你也加入到游行队伍中。与南瓜头魔人一同给乌尔达哈的市民们带去幸福和欢乐！,,,,
717,巨型彩蛋狩猎,这里正在举办奇妙的彩蛋狩猎活动，击碎巨大彩蛋后便有机会得到宝物。变身成魔石精，大家齐心合力干掉巨大彩蛋吧！,,,,
718,巨型彩蛋狩猎,这里正在举办奇妙的彩蛋狩猎活动，击碎巨大彩蛋后便有机会得到宝物。变身成魔石精，大家齐心合力干掉巨大彩蛋吧！,,,,
719,巨型彩蛋狩猎,这里正在举办奇妙的彩蛋狩猎活动，击碎巨大彩蛋后便有机会得到宝物。变身成魔石精，大家齐心合力干掉巨大彩蛋吧！,,,,
720,巨型彩蛋狩猎,这里正在举办奇妙的彩蛋狩猎活动，击碎巨大彩蛋后便有机会得到宝物。变身成魔石精，大家齐心合力干掉巨大彩蛋吧！,,,,
721,,,,,,
722,巨型彩蛋狩猎,这里正在举办奇妙的彩蛋狩猎活动，击碎巨大彩蛋后便有机会得到宝物。变身成魔石精，大家齐心合力干掉巨大彩蛋吧！,,,,
723,,,,,,
724,,,,,,
725,云中水栖种,龙族将水栖种族从地上带到了云海，这些水栖种族的繁殖威胁了莫古力的生活，打倒洛浦肯！,,,,
726,古恐龙再见,捣乱的莫古力挑衅起了古恐龙，使得古恐龙大发雷霆开始肆意破坏，打倒愤怒的古恐龙！,,,,
727,黑龙使徒——格里肯,与黑龙刁曼誓下血盟的眷属为了复仇发起了进攻，请打倒格里肯！,,,,
728,莫古力赚钱之道,喜欢光亮物品的莫古力好像在古代遗迹中寻找闪闪发亮的宝物，请帮忙收集一些龙堡古钱吧！,将获得的龙堡古钱交给追求时尚的莫古力,交纳的龙堡古钱数量,,
729,,,,,,
730,,,,,,
731,遗失世界,饥饿的古恐龙开始捕食了。为了避免莫古力族被吃掉，打倒古恐龙！,,,,
732,雷鸣云海,凶猛邪龙眷属的魔力引来了雷属性的元精，打倒雷元精！,,,,
733,,,,,,
734,,,,,,
735,饱食恐龙——亚贝里斯克,在大型古恐龙——亚贝里斯克的腹中能够听到库啵库啵的叫声，打倒亚贝里斯克，救出莫古力！,,,,
736,火尾飞蜥大军,邪龙眷属们为了攻陷伊修加德，便集结了一大群火尾飞蜥，打倒火尾飞蜥大军，保护伊修加德！,,,,
737,亲自上阵,因眷属被打倒，薇薇尔飞龙十分愤怒，以极快的速度飞赶而来。打倒前来复仇的薇薇尔飞龙！,,,,
738,遗迹守护者——沃基尔,以休岛园为大本营的火尾飞蜥族长正在监视着有没有人入侵，请打倒沃基尔！,,,,
739,,,,,,
740,与龙共舞,为了破坏天极白垩宫，邪龙属下的龙族们聚集到了一起，打倒野蛮的小龙！,,,,
741,与龙再舞,虽然击退了小龙，可是邪龙的眷属们却召集增援，打倒增援而来的白云龙鸟！,,,,
742,甲鳞猛龙——库耶列布希,前往赎罪天廊的路上出现了邪龙的同伙，为了让道路恢复畅通，请打倒库耶列布希！,,,,
743,,,,,,
744,夜与雾,圣龙的门卫雾龙法亚拉正在警戒袭击而来的邪龙眷属，打倒邪龙手下的龙族！,,,,
745,,,,,,
746,燃烧吧！双足飞龙,刚刚袭击完库尔札斯的飞龙群回到了翻云雾海，打倒古老双足飞龙！,,,,
747,薄暮飞龙——蛇鼻巨龙,蛇鼻巨龙曾经在强袭暮卫塔一战中杀害了众多骑兵，如今这条凶猛的飞龙再次现身。请打倒蛇鼻巨龙！,,,,
748,来者何人,云海大地上流淌的血液使得扭曲枯树精开始兴奋了，它们嗜血后就会变得更加渴望血液，请打倒扭曲枯树精！,,,,
749,,,,,,
750,,,,,,
751,猛炎焰龙——库谢德雷,曾经用炎之吐息将征龙像烧毁的大型龙族出现了，到处都在通缉这只巨大龙，请打倒库谢德雷！,,,,
752,永不衰退的吸引力,莫古力族为了遵守与圣龙的盟约而前往天极白垩宫进行打扫，请将爱干净的滔滔不绝的莫古力安全送到目的地！,,,,
753,云海小顽童——莫古希,两只莫古力在争论些什么。教训一下因轻率的行动而让同伴陷入危险的莫古希！,,,,
754,圣与邪的扭曲,友好的龙族被邪龙的眷属袭击了，保护好苍龙加拉尔！,,加拉尔,,
755,愚蠢小顽童——莫古希,莫古力族中有一只非常调皮捣蛋的莫古力，莫古力们都叫他小顽童莫古希，闲得无聊的莫古希竟然会去找圣龙的眷属——天极幼龙的麻烦，要好好教训一下莫古希才行！,,天极幼龙,,
756,恶魔机器,所属科学家组织青蓝之手的哥布林族正在进行试做兵器的实验，打倒青蓝之手的哥布林，收集神秘试验装置。,将获得的神秘试验装置交给多面玲珑斯里克崔克斯,交纳的神秘试验装置数量,,
757,复仇者们,由于妨碍了青蓝之手的实验，所以他们派来了复仇部队，打倒青蓝之手复仇者！,,,,
758,全面改造机——3号哥布林装甲J型,打倒了青蓝之手派来的复仇部队，但是青蓝之手并没放弃，竟然投入了新型兵器，请打倒3号哥布林装甲J型！,,,,
759,蛛鹰蜂来袭,蛛鹰蜂是一种非常凶猛的肉食性昆虫，它们为了捕获猎物正在成群移动，请打倒蛛鹰蜂！,,,,
760,狂野来袭,牛羚和狂野蜜獾正在相互争夺地盘，借助这个好机会，将害兽们一网打尽！,,,,
761,巨眼魔牛——厄帕福斯,巨眼魔牛是萨雷安的炼金术士为了开发眼药而饲育的实验兽，请打倒厄帕福斯！,,,,
762,清理图书馆,因幻想图书馆的管理员长期不在，所以使得灯心蜻蛉异常繁衍，请打倒繁衍过度的灯心蜻蛉，让幻想图书馆恢复宁静！,,,,
763,花粉异常,繁茂的纳布芮依放出了大量的花粉，使得这附近花粉异常多，请打倒鼻炎的大敌——纳布芮依！,,,,
764,吸血浮游草——鲁吉尼斯,凶暴的纳布芮依飞了过来，它会捕获动物吸取血液来补充自己的营养，请打倒鲁吉尼斯！,,,,
765,,,,,,
766,哥布林纷争,青蓝之手为了破坏哥布林们回收的神秘试验装置而派来了强袭部队，请击退青蓝之手，保护好神秘试验装置！,,神秘试验装置的数量,,
767,老练的战斗指挥官——响八刀蒙德林克斯,虽然青蓝之手破坏神秘试验装置失败了，可是他们却仍不放弃，派来了战斗部队，请打倒战斗部队的指挥官响八刀蒙德林克斯。,,,,
768,竖起尾巴,攻击性非常强的蜜獾成群结队的来到了废都萨雷安，它们来到这里想必是要扩张自己的活动范围吧，请打倒前来捣乱的蜜獾！,,,,
769,野兽家长——杜尔胡,统率蜜獾群的杜尔胡出来寻找猎物了，它看起来就像是野兽们的家长。请打倒杜尔胡！,,,,
770,西方电击战,科学家组织青蓝之手正在量产新规格的改良型哥布林装甲，请打倒量产出来的3号哥布林装甲E型！,,,,
771,打倒魔界花,圣茉夏娜植物园温室里养育的大魔界花跑了出来，已经臭得附近的人没法呼吸了，请打倒大魔界花！,,,,
772,千愁少女——忧郁魔花莫伊拉,在圣茉夏娜植物园的温室中饲育的超大型魔界花会发出令人痛苦的恶臭，请打倒忧郁魔花莫伊拉！,,,,
773,田园郡猎人会,太阳熊为了寻找食物下了山，不过在寻找食物的途中竟会袭击田园郡的居民，据说曾经有一对猫魅夫妇就在这片地区失踪了，一定要避免这种事再次发生，请打倒变为害兽的太阳熊！,,,,
774,淋血暴君——天枢巨熊,阿巴拉提亚山脉之王下了山，它曾杀害过许多哥布林，请打倒天枢巨熊！,,,,
775,悲伤的熊,太阳熊为了寻找食物，将魔蛇鸟巢穴翻了个遍，为此大怒的魔蛇鸟向太阳熊发起了猛烈进攻，借此机会打倒害兽太阳熊！,,,,
776,,,,,,
777,使魔不好当,出去跑腿的智蛙需要经过危险的道路才能回去，请保护好马洛·罗格！,,,,
778,丧钟为蛙而鸣,萨雷安居民回到了北洋，却把智蛙留在了这里。经过多年的岁月，这些智蛙变得凶暴无比。请打倒智蛙！,,,,
779,萨雷安之影,从海底进入到龙堡内陆低的水栖种族欧浦肯为了扩大势力而开始向外扩张，请打倒渔场破坏者欧浦肯！,,,,
780,珍惜古书,视书如命的布罗菲克斯回收了些古书，而这些古书却被鱼人欧浦肯抢走了，请收集古书的一部分！,将获得的古书的一部分交给视书如命布罗菲克斯,交纳的古书的一部分数量,,
781,魔蛇鸟的回忆,魔蛇鸟原本是一种家畜，现如今它们恢复了野性，不断繁殖，破坏了幻想图书馆。请打倒凶猛的魔蛇鸟！,,,,
782,永无止境的终点,本来作为食材而养殖的对菊石却因繁衍后代成为了水质污染的元凶，请打倒魔法贝对菊石！,,,,
783,等待者——孤独的贝洛·罗格,为了向舍弃自己的人类复仇，曾经的使魔向人类发起了进攻，请打倒孤独的贝洛·罗格！,,,,
784,食鱼鱼人——欧浦罗欧浦肯,一天能够吃掉上百条鱼的大食客欧浦肯出现了，请打倒欧浦罗欧浦肯！,,,,
785,毛爬虫的巢穴,在荒凉的圣茉夏娜植物园里异常繁衍的毛爬虫为了寻找新的繁衍场所而跑了出来，请打倒蠕动的害虫毛爬虫！,,,,
786,纺织高手——哈贝罗特,凶猛的毛爬虫正在捕食，它那粘稠的丝连自己的同伴都不放过，只要被黏住只有等着被吃了，请打倒哈贝罗特！,,,,
787,小眼睛在注视你,好像有一股阴森森的视线一直在盯着监视龙族动向的骑兵，这股视线让骑兵浑身上下都不舒坦，请打倒叫做深瞳的监视者！,,,,
788,巡礼骑士,骑兵巡礼征龙像时，发现周围有一些野兽排便污染了这里，请与巡礼骑士一起打倒小羚羊！,,,,
789,注意冰面,为了解决阻碍交汇河营地再建的结冰问题，请排除使周围结冰的元凶冰元精！,,,,
790,,,,,,
791,黑铁桥之战,磨齿兽群为了扩大自己的领土向着黑铁大桥蜂拥而至，为了确保桥的安全，请打倒山地磨齿兽。,,,,
792,白色硬毛兽——佩鲁达,因为排除了磨齿兽群，所以磨齿兽的首领为了报仇便愤怒地发起了进攻，请打倒佩鲁达！,,,,
793,吞噬牦牛的巨人——巨脚雪人,能够一口咀嚼一整只牦牛的巨大雪人成了伊修加德骑兵们的威胁，请打倒巨脚雪人！,,,,
794,圣菲内雅连队的荣耀,龙族的眷属开始进攻圣菲内雅连队露营地了，请打倒古鸟！,,,,
795,注意熊出没,露营地的士兵们正在做饭，结果这股香味引来了极地熊，为了能让士兵们吃下这顿饭，请打倒极地熊！,,,,
796,雪人天敌——雪人陷阱草,发现了一种恶名昭彰的雨雪陷阱草，它连雪人都会捕食，非常危险。请打倒雪人陷阱草！,,,,
797,,,,,,
798,兽人雪人,为了追求涌出温泉而开始移动的雪人们非常危险，请打倒凶猛的孤独大脚雪人！,,,,
799,,,,,,
800,卧龙岛之战,骑兵们经常被魔物袭击，请排除卧龙岛周边的魔物，打倒多毛牦牛和极地熊！,,,,
801,冰冻之花,因为过于寒冷使得戈尔加涅牧草地不再生长牧草，可是却有一种耐寒性非常强的草木纲魔物在这里徘徊，请打倒在冰原绽放的雨雪陷阱草！,,,,
802,暮卫塔银狼,在废堡暮卫塔周边有着非常渴望鲜血的狼群，请打倒阻碍暮卫塔再建的银狼！,,,,
803,,,,,,
804,,,,,,
805,指挥官,寒冰指挥官来到库尔札斯地区开路，这使得周围的悬崖开始崩塌。请打倒令人困扰的寒冰指挥官！,,,,
806,,,,,,
807,幻惑视线——凝视深瞳,很多骑兵都被怪异深瞳的魔眼迷惑了，请打倒凝视深瞳！,,,,
808,,,,,,
809,白雪茫茫,积雪迟迟不得融化，不打倒造成这种原因的魔物的话，积雪会越积越多，请打倒白明胶怪和白汁液怪！,,,,
810,食人冰果——塔图芙&白松露,请讨伐怪异的食人魔物，这种魔物被骑兵们称为冰果，打倒塔图芙和白松露！,,,,
811,讨伐龙之眷属,废堡暮卫塔的周边聚集了龙族所支配的鸟龙，请打倒龙族眷属古鸟！,,,,
812,鸟龙大王——匹克拉顿,被击退的古鸟发出了悲鸣，引来了率领古鸟群的鸟龙大王，请打倒匹克拉顿！,,,,
813,冰原之狼,巡逻中的狄兰达尔家的骑兵被狼群袭击了，请救助狄兰达尔家的骑兵，打倒袭击而来的银狼！,,,,
814,嗜酒如命——海德伦,一只羊不小心闯入连队野营地，偷喝了营地里的酒。那以后它嗜酒如命，每当想喝酒时就会袭击他人，请打倒海德伦！,,,,
815,年轻龙骑士——阿莱姆贝,隶属龙骑士团的年轻龙骑士在寻求强大的训练对手，请接受挑战，打倒尖锐枪阿莱姆贝！,,,,
816,隼巢的危机,古时召唤出来的妖异虽然已经消失了，可它们的子孙却在库尔札斯西部高地扎了根，威胁着周边的居民，请打倒山岳的冰鬼山巨魔！,,,,
817,功绩掠夺者——卑鄙的维尔纳,圣菲内雅连队的士兵们为了功绩打了起来，请打倒想要掠夺他人功绩的卑鄙的维尔纳！,,,,
818,传说中的马鸟——莽撞陆行鸟,发现了尾羽集落的猎人们一直挑战猎捕的巨大陆行鸟，请捕获莽撞陆行鸟！,,,,
819,陆行鸟之森的守护者,一些打破规定的非法猎人们想要猎捕产卵期的雌性陆行鸟，请制裁这些非法猎人们！,,,,
820,精明猎人——幽微,有一种非常贪吃的醋蝎龙，它曾吃掉了数十只陆行鸟，请打倒破坏狩猎场的幽微！,,,,
821,不灭之箭,尾羽集落的猎人们正在寻求制作坏不了的箭的材料，请去收集野生陆行鸟的羽毛！,将获得的野生陆行鸟的羽毛交给尾羽集落的猎人,交纳的野生陆行鸟的羽毛数量,,
822,高傲猛兽——格拉瓦卡斯,狂怒的斑攫兽正在四处徘徊寻找下一个目标，请打倒格拉瓦卡斯！,,,,
823,鲑鱼战争,猎人们为了捕获大型猎物来到了溪边，可是却被前来觅食的熊群盯上了，为了确保渔场，请打倒棕熊！,,,,
824,芳香四溢,也许是体味太香，所以才会引来许多虫子，请保护好散发醇香的莫西·匹克，打倒羽毛跳蚤！,,散发醇香的莫西·匹克,,
825,异形巡礼者,成为了邪龙眷属的异端者一伙人，来到了遗迹进行巡礼，请打倒龙堡龙鸟！,,,,
826,无肉不欢,离群一族的自由脑猎人们为了寻找食材出去狩猎了，请与猎人们一起，打倒洛夫坦山羊！,,,,
827,敌人的敌人还是敌人,反对冰之巫女的过激异端者集团想要袭击尾羽集落，请打倒聚集起来的异端者们！,,,,
828,异端煽动者——于贝尔唐,统领着异端者集团的通缉犯通过龙血获得了变身能力，请打倒真相代言人于贝尔唐！,,,,
829,战争终结者,为了扩大自己领土的骨颌族又派出了新的远征部队，请打倒骨颌族的部队！,,,,
830,分界河,自由脑窟穴的离群一族正在警戒靠近他们领地的细齿兽，请打倒开始移动的细齿兽！,,,,
831,龙卵引起的战争,饥饿的骏雕群盯上了龙族的卵，请打倒参天骏雕！,,,,
832,云雾街虐杀者——斯瓦洛格,发现了曾经侵入伊修加德城内的飞龙，这只恶名昭彰的飞龙在当时杀害了许多人，请打倒斯瓦洛格！,,,,
833,愤怒之母——米嘉斯,自由脑窟穴的骨颌族经常猎取新生南加和南加卵，打倒为此前来报复的大型南加米嘉斯！,,,,
834,地底的脚步声,被含有魔力的龙族咆哮所吓到的甲鳞纲魔物醋蝎龙进入了兴奋状态，请打倒醋蝎龙！,,,,
835,以下克上的眷属——洛拜兰,支配彻悟岩窟的龙人出现了，那强大无比的力量连高阶级的龙族都能制服，请打倒龙人洛拜兰！,,,,
836,烦人的似鸡龙,险些被邪龙手下的龙族消灭的似鸡龙群蜂拥而至，请打倒陷入恐慌状态的似鸡龙！,,,,
837,龙虎之争,为了获取水源，斑攫兽群勇敢地向龙族发起了挑战，趁这个机会打倒龙族！,,,,
838,坚甲铁龙——塔拉斯克,它那压倒性的力量征服了许多异端者的心，现在这条恐怖的龙竟然从云海飞至了此地，请打倒塔拉斯克与它的信徒！,,,,
839,突飞猛进,蔷薇骑兵团的粮草香味引来了飞猫群，请与骑兵们一起守护好物资，打倒风筝猫！,,蔷薇骑兵团的粮草数量,,
840,冠恐鸟窝破坏命令,能够放出昏睡吐息的冠恐鸟已经成为了云顶营地的威胁，请破坏筑巢冠恐鸟的巢穴！,,,,
841,鲜艳肥鸟——不飞恐鸟,因为巢穴被破坏了，所以愤怒的冠恐鸟群长老出现了，请打倒不飞恐鸟！,,,,
842,云海大乱斗,阿巴拉提亚云海的觅食场非常少，而魔物们围绕着这有限的觅食场展开了大乱斗，请打倒高视冠恐鸟和猴面雀！,,,,
843,天上的吸血蛭,为确保粮食，云顶的蔷薇骑兵在浮岛垂钓，没想到却被魔物袭击了，请打倒吸血生物棘蛭！,,,,
844,黑色怪鸟,一种叫做安祖的奇怪候鸟带着雏鸟成群结队飞至此地，请打倒前来寻求水源的安祖主母和小母安祖！,,,,
845,年少气盛,衮杜族的青年为了恐吓人们聚集到了一起，请打倒挑事的衮杜兰垒义！,,,,
846,乱扔东西的艾坡达姆金,在云顶有一只非常喜欢恶作剧的猴面雀，它经常盗取骑兵们的随身物品然后扔至云海，请教训一下这乱扔东西的艾坡达姆金！,,,,
847,云海战士,前往温杜属本杜集落进行侦察的蔷薇骑兵正在被衮杜族追捕，请帮忙打倒衮杜族的战士，好让蔷薇骑兵顺利逃脱。,,,,
848,,,,,,
849,,,,,,
850,,,,,,
851,美丽新世界,尊杜族的养虫人养了一些用于纺织的虫子，由于忘记关上虫屋的门，使得养的虫子都跑了出来，为了防止虫害发生，请打倒天窗瓦魔蛾！,,,,
852,天空之云,年轻的尊杜人正在寻找水源，请打倒在周边浮游的水元精，并收集泉水核心！,将获得的泉水核心交给年轻的尊杜人,交纳的泉水核心数量,,
853,逃亡者,被温杜族抓去当奴隶使唤的尊杜族正在四处求救，请护卫好这位逃亡的尊杜奴隶，帮他顺利逃脱。,,,,
854,追踪者,好心的双翼尊杜原来是温杜族伪装的。他正在追捕逃亡的奴隶，请再次护卫逃亡的尊杜奴隶。,,逃亡的尊杜奴隶,,
855,暴食人形岩——大地饕餮,本应守护大地的坐镇巨像，却因变得巨大化而持续吸收着浮岛的土地，请打倒大地饕餮！,,,,
856,切断补给线,为了寻找制作武器的骨材与皮革，温杜族派出了狩猎团，请打倒温杜族猎人！,,,,
857,不速之客,登陆浮岛的帝国军是隶属第六军团的部队，他们与温杜族的战士正在交战，借此机会，将双方全都打倒！,,,,
858,,,,,,
859,,,,,,
860,恐怖积乱云——奥努瓦利,温杜族女战士长那如雷云般的狂暴性格广为人知，现在她正在寻找猎物，请打倒令尊杜族闻风丧胆的积乱云奥努瓦利！,,,,
861,云神祭司——凯那瓦努,温杜族的高级祭司一直都在为云神祈祷，如果将其打倒的话，定会消减温杜族的士气，请打倒雷雨云凯那瓦努！,,,,
862,凯那瓦努的弟子们,为了保护陷入绝境的祭司凯那瓦努，其弟子们挺身而出。请打倒凯那瓦努兰腊义！,,,,
863,复仇祭司——凯那瓦努,得知弟子被打倒了的祭司为了报仇卷土重来，请再次打倒雷雨云凯那瓦努和斯科维德！,,,,
864,地毯式粪炸,巨嘴鸟群正在扩张自己的栖息地，它们过度繁殖的话会使粪害扩大，请在骑士团被地毯式粪炸前将巨嘴鸟打倒！,,,,
865,疯狂的歌声——波达格,这只怪鸟发出的音程混乱的叫声能够使听者精神错乱，请打倒波达格！,,,,
866,云海暴风——阿坦图,有一只异常凶猛的狮鹫已经捕食了许多瓦努族了，请打倒阿坦图，让云海恢复安宁。,,,,
867,不吉之鸟飞向云之彼端,发出奇怪叫声的怪鸟群为了捕获猎物开始移动了，在出现损害前打倒奇纳哈尔鸟妖！,,,,
868,暗鳞黑龙征讨战 白龙支援,为了对抗破坏天极白垩宫的邪龙眷属，圣龙的部下白龙维德佛尔尼尔挺身而出，请一边支援白龙，一边打倒暗鳞黑龙！,,维德佛尔尼尔,,
869,暗鳞黑龙征讨战 追击作战,处于劣势的暗鳞黑龙开始撤退，请一边支援白龙，一边打倒殿后的暗龙眷属！,,维德佛尔尼尔,,
870,暗鳞黑龙征讨战 决战,借由水晶之力，暗鳞黑龙释放出了真正的力量，请一边支援白龙，一边尽全力打倒暗鳞黑龙！,,维德佛尔尼尔,,
871,苍天白龙——维德佛尔尼尔,与白龙一起击退了暗龙，白龙为了答谢众人，决定帮助众人进行修行，向白龙维德佛尔尼尔展示一下自己的实力！,,,,
872,天极白垩宫防卫战 救助幼龙,圣龙一族中好奇心非常旺盛的幼龙雷伊·安德被暗龙的部下龙人天棓天龙袭击了，请保护好雷伊·安德，打倒暗龙眷属！,,雷伊·安德,,
873,天极白垩宫防卫战 讨伐猛龙,暗龙的部下猛龙天棓星龙正在向天极白垩宫发起进攻，请击溃天棓星龙设立的包围网！,,,,
874,天极白垩宫防卫战 救助莫古,暗龙的眷属袭击了天极白垩宫的莫古力族，请快去帮助莫古力族打倒暗龙眷属！,,,,
875,大嘴怪鸟——耶尔,有一只怪鸟对着飞空艇燃起了斗争心，它经常会去戳破飞空艇的气球，请打倒造成事故的罪魁祸首耶尔！,,,,
876,,,,,,
877,太古威胁 夜光花歼灭战,究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！,,,,
878,太古威胁 夜光花歼灭战,究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！,,,,
879,太古威胁 夜光花歼灭战,究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！,,,,
880,错误报告199号,检查系统想要强制停止发生错误而失控了的工作机械，请保护好检查系统打倒亚拉戈发条工程师！,,检查系统数量,,
881,轮回之蛇,一群合成生物拉米亚正在尝试逃离魔大陆前往其他大陆，请打倒这群拉米亚！,,,,
882,亚拉戈防卫装置,古代试做机检测到了侵入者，转换成了战斗姿态，请打倒亚拉戈发条刽子手和亚拉戈发条霸王！,,,,
883,狡猾魔兽——智化奇美拉,因突然变异而获得了高智能的奇美拉型合成兽为了给脑部补充营养而在寻找猎物，请打倒智化奇美拉！,,,,
884,魔兽讨伐战,生体培养局的培养系统失控了，从而增产了大量的合成生物，请打倒刚刚出生的疫虫！,,,,
885,忠义妖王——目支邻陀,臣服于始皇帝赞德伟大壮举的人工妖异之王，为了替已经去世的主人报仇开始行动了，请打倒目支邻陀！,,,,
886,大量变种尸生花,尸生花吸收了合成生物培养液而达成了进化，请打倒变种尸生花！,,,,
887,神秘机器,帝国军第六军团为了对抗亚拉戈的兵器，投入了大量的小型化无人魔导兵器，请打倒魔导先锋轻装型。,,,,
888,失传技术,为了获得亚拉戈文明的知识，帝国军特殊部队开始行动了，请打倒帝国思辨者！,,,,
