key,5,6,7,8,9
211,/random,,/随机数 上限值<hex:02100103>/random<hex:02100103>在0～999的数字中随机抽选出一个并显示在消息窗口中。在说话范围内的玩家都能够看到结果。<hex:02100103>>>上限值（2～999）<hex:02100103>在随机抽选数字时指定上限值。指定上限值后，数字将从（1～上限值）的范围内抽选。省略上限值时则从（0～999）的范围内进行抽选。<hex:02100103>>>示例<hex:02100103>/随机数<hex:02100103>发送0～999范围内的随机掷骰数字。<hex:02100103>/随机数 16<hex:02100103>发送从1～16范围内的随机掷骰数字。,/随机数,
212,/instance,,/副本区检查<hex:02100103>/instance<hex:02100103>检查当前所在地区是否为副本区域，并在消息窗口中显示结果。,/副本区检查,/副本区
213,/cleartellhistory,/cth,/清除悄悄话记录<hex:02100103>/cleartellhistory、/cth<hex:02100103>将悄悄话的历史记录全部清除。,/清除悄悄话记录,
214,/macrolock,/mlock,/锁定宏指令(/锁宏)<hex:02100103>/macrolock、/mlock<hex:02100103>宏指令专用，使用该命令之后，在同一个宏内的所有指令完成之前不允许执行其他宏指令。,/锁定宏指令,/锁宏
215,/macroerror,/merror,/宏错误提示 子命令<hex:02100103>/macroerror、/merror<hex:02100103>宏命令专用。设置是否显示在运行宏命令的过程中出现的错误提示。宏命令运行前默认为显示状态。宏命令结束后，即使之前设置成了不显示状态，也会自动回到默认的显示状态。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　显示错误提示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　不显示错误提示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在显示与不显示之间切换。,/宏错误提示,
216,/clearlog,/cl,/清除消息记录<hex:02100103>/clearlog、/cl<hex:02100103>将消息栏的历史记录全部清除。,/清除消息记录,
217,/macrocancel,/mcancel,/取消宏<hex:02100103>/macrocancel、/mcancel<hex:02100103>只能在对话栏中输入。停止正在执行的宏指令。,/取消宏,
218,/playtime,/ptime,/游戏时间<hex:02100103>/playtime、/ptime<hex:02100103>显示当前角色的累计游戏时间。,/游戏时间,
219,/grouppose,/gpose,"/集体动作<hex:02100103>/grouppose、/gpose<hex:02100103>执行集体动作。<hex:02100103>>>功能内操作<hex:02100103>显示镜头设置窗口<hex:02100103><hex:021E020B03>/<hex:02080BE4E94F04FF02>r<hex:FF02>R<hex:03>键、小键盘*/鼠标滚轮<hex:02100103>角色面朝镜头方向(开/关)<hex:02100103><hex:021E020C03>/空格键<hex:02100103>镜头位置打光<hex:02100103><hex:021E020E03>/<hex:02080BE4E94F04FF02>x<hex:FF02>X<hex:03>键<hex:02100103>全体动作暂停<hex:02100103><hex:021E020F03>/1键<hex:02100103>目标动作暂停<hex:02100103><hex:021E021003>/2键<hex:02100103>切换注视目标<hex:02100103><hex:021E020703>/<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>键<hex:02100103>调整镜头<hex:02100103><hex:021E021503>/<hex:02081FE4E94F04FF0C>w,a,s,d,q,e<hex:FF0C>W,A,S,D,Q,E<hex:03>键<hex:02100103>重置镜头<hex:02100103><hex:0212021103>/<hex:02080BE4E94F04FF02>z<hex:FF02>Z<hex:03>键",/集体动作,
220,/itemsearch,/isearch,/道具检索 关键词<hex:02100103>/itemsearch、/isearch<hex:02100103>只能在对话栏中输入。可以通过输入关键词对所持物品进行检索。<hex:02100103>检索对象为装备中的物品、背包、陆行鸟鞍囊、兵装库、雇员物品栏、收藏柜、投影台。<hex:02100103>>>示例<hex:02100103>/道具检索 恢复药<hex:02100103>检索所持品中名称包含了关键词“恢复药”的道具。,/道具检索,
221,/idlingcamera,/icam,"/观景视角 代名词<hex:02100103>/idlingcamera、/icam<hex:02100103>切换为景观视角。<hex:02100103>代名词可以省略。在指定了代名词的情况下，摄像机镜头将会锁定该目标进行观景。如果指定的目标无法作为锁定目标进行观景，则会随机进行观景。<hex:02100103>>>功能内操作<hex:02100103>显示镜头设置窗口<hex:02100103><hex:021E020B03>/<hex:02080BE4E94F04FF02>r<hex:FF02>R<hex:03>键、小键盘*/鼠标滚轮<hex:02100103>暂时停止或继续进行观景视角的切换<hex:02100103><hex:021E020903>/小键盘0/左键单击<hex:02100103>切换场景<hex:02100103><hex:021E020703>/<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>键<hex:02100103>调整镜头<hex:02100103><hex:021E021503>/<hex:02081FE4E94F04FF0C>w,a,s,d,q,e<hex:FF0C>W,A,S,D,Q,E<hex:03>键<hex:02100103>重置镜头<hex:02100103><hex:0212021103>/<hex:02080BE4E94F04FF02>z<hex:FF02>Z<hex:03>键<hex:02100103>>>示例<hex:02100103>/观景视角<hex:02100103>随机选择对象执行观景。<hex:02100103>/观景视角 <目标><hex:02100103>选择指定目标作为对象来执行观景。",/观景视角,
223,/duelswitch,,/决斗申请拦截 子命令<hex:02100103>/duelswitch<hex:02100103>更改是否接受决斗申请的设置。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>强制拒绝决斗申请。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>接受决斗申请。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>在拒绝和接受之间切换。<hex:02100103>>>示例<hex:02100103>/决斗申请拦截 开<hex:02100103>强制拒绝决斗申请。,/决斗申请拦截,
224,/beginnerchannelinvitation,/bchannelinvitation,/接受新人频道的邀请（/新人邀请） 子命令<hex:02100103>/beginnerchannelinvitation、/bchannelinvitation<hex:02100103>更改是否接受新人频道的邀请。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　接受邀请。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　自动拒绝邀请。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在接受和拒绝之间切换。<hex:02100103><hex:02100103>>>示例<hex:02100103>/接受新人频道的邀请 开<hex:02100103>　接受邀请。,/接受新人频道的邀请,/新人邀请
225,/beginnerchannelleave,/bchannelleave,/退出新人频道（/退新）<hex:02100103>/beginnerchannelleave、/bchannelleave<hex:02100103>从新人频道中退出。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>新人及回归者专用。<hex:0249020103><hex:0248020103>,/退出新人频道,/退新
226,/egiglamour,,/召唤物投影 召唤兽的名字 外貌<hex:02100103>/petmirage、/egimirage<hex:02100103>可以改变接下来召唤的召唤兽外貌。<hex:02100103>但在对战任务中无效。<hex:02100103>>>召唤兽的名字<hex:02100103>宝石兽<hex:02100103>迦楼罗之灵<hex:02100103>泰坦之灵<hex:02100103>伊弗利特之灵<hex:02100103>朝日小仙女<hex:02100103>>>外貌<hex:02100103>宝石兽<hex:02100103>绿宝石兽<hex:02100103>黄宝石兽<hex:02100103>红宝石兽<hex:02100103>迦楼罗之灵<hex:02100103>泰坦之灵<hex:02100103>伊弗利特之灵<hex:02100103>夕月小仙女<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>省略外貌或在外貌处输入“撤除(clear)”<hex:0249020103><hex:0248020103><hex:02100103>召唤兽会恢复原状。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>显示召唤兽的外貌设定列表。<hex:02100103><hex:02100103>>>示例<hex:02100103>/召唤兽投影 迦楼罗之灵 红宝石兽<hex:02100103>将迦楼罗之灵的外貌变成红宝石兽。<hex:02100103>/召唤兽投影 迦楼罗之灵<hex:02100103>将迦楼罗之灵的外貌恢复原状。<hex:02100103>/召唤兽投影<hex:02100103>显示召唤兽的外貌设定列表。,/召唤物投影,/egimirage
227,/title,,/称号 子命令<hex:02100103>/title<hex:02100103>改变称号。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>设置 称号名<hex:0249020103><hex:0248020103><hex:02100103>　将称号设置为称号名对应的称号。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除<hex:0249020103><hex:0248020103><hex:02100103>　将称号撤除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　将称号变为随机一个已获得的称号。<hex:02100103>>>示例<hex:02100103>/称号 设置 银剑<hex:02100103>　将称号设为“银剑”。,/称号,/title
228,/bahamutsize,,/巴哈姆特尺寸<hex:02100103>/bahamutsize<hex:02100103>可以变更亚灵神巴哈姆特的尺寸。<hex:02100103>※此文本指令已和“/召唤兽尺寸”合并，今后请使用新指令。,/巴哈姆特尺寸,/bahamutsize
229,/alarm,,"/闹钟 子命令<hex:02100103>/alarm<hex:02100103>设置闹钟。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>""闹钟名"" 时间类型(本、服、艾) 重复通知(重复) 时间(0000-2400) 提前(0-60)分钟提醒<hex:0249020103><hex:0248020103><hex:02100103>　设定在指定时间进行通知提醒的闹钟。<hex:02100103>　加上重复(rp)子命令时闹钟会每小时提醒一次。<hex:02100103>　重复与提前多少分钟提醒的子命令可以省略。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除<hex:0249020103><hex:0248020103><hex:02100103>　将设定的闹钟全部删除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　打开闹钟窗口。<hex:02100103><hex:02100103>>>时间类型<hex:02100103>本（lt） 本地时间<hex:02100103>服（st） 服务器时间<hex:02100103>艾（et） 艾欧泽亚时间<hex:02100103><hex:02100103>>>示例<hex:02100103>/闹钟 ""集合时间"" 本 2000 10<hex:02100103>　设定一个名为集合时间的闹钟，在本地时间20点前提前10分钟提醒。<hex:02100103>/闹钟 ""休息"" 本 重复 30<hex:02100103>　设定一个名为休息的闹钟，在本地时间每个小时的30分时提醒。",/闹钟,
231,/busy,,/忙碌 子命令<hex:02100103>/busy<hex:02100103>将在线状态设置为“忙碌”。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改成“忙碌”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改回“在线”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在“忙碌”与“在线”之间切换。,/忙碌,
232,/away,/afk,/离开(/离) 子命令<hex:02100103>/away、/afk<hex:02100103>将在线状态设置为“离开”。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改成“离开”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改回“在线”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在“离开”与“在线”之间切换。,/离开,/离
233,/lookingforparty,/lfp,/希望组队 子命令 职业<hex:02100103>/lookingforparty、/lfp<hex:02100103>将在线状态设置为“希望组队”，并附加希望组队的职业。<hex:02100103>>>职业(※可以指定多个职业，顺序不限)<hex:02100103>剑术师(GLA)　格斗家(PGL)　斧术师(MRD)　枪术师(LNC)　弓箭手(ARC)　双剑师(ROG)　幻术师(CNJ)　咒术师(THM)　秘术师(ACN)　刻木匠(CRP)　锻铁匠(BSM)　铸甲匠(ARM)　雕金匠(GSM)　制革匠(LTW)　裁衣匠(WVR)　炼金术士(ALC)　烹调师(CUL)　采矿工(MIN)　园艺工(BTN)　捕鱼人(FSH)　骑士(PLD)　武僧(MNK)　战士(WAR)　龙骑士(DRG)　吟游诗人(BRD)　忍者(NIN)　白魔法师(WHM)　黑魔法师(BLM)　召唤师(SMN)　学者(SCH)　暗黑骑士(DRK)　机工士(MCH)　占星术士(AST)　武士(SAM)　赤魔法师(RDM)　青魔法师(BLU)　绝枪战士(GNB)　舞者(DNC)　贤者(SGE)　钐镰客(RPR)<hex:02100103>※省略该条件会默认为指定当前职业。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改成“希望组队”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改回“在线”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在“希望组队”与“在线”之间切换。,/希望组队,
234,/lookingformeld,/lfm,/接受镶嵌魔晶石请求(/镶嵌魔晶石) 子命令<hex:02100103>/lookingformeld、/lfm<hex:02100103>将在线状态设置为“接受镶嵌魔晶石请求”。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改成“接受镶嵌魔晶石请求”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改回“在线”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在“接受镶嵌魔晶石请求”与“在线”之间切换。,/接受镶嵌魔晶石请求,/镶嵌魔晶石
235,/searchcomment,/scomment,/个性签名(/签名) 文字内容<hex:02100103>/searchcomment、/scomment<hex:02100103>将指定文字内容设置成搜索玩家时的签名。,/个性签名,/签名
236,/beginnerstatus,/bstatus,/新人状态 子命令<hex:02100103>/beginnerstatus、/bstatus<hex:02100103>更改自己的新人在线状态。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启新人状态。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除新人状态。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与解除之间切换。<hex:02100103>>>示例<hex:02100103>/新人状态 开<hex:02100103>开启新人状态。,/新人状态,
237,/beginnerchannel,/bchannel,/加入新人频道 子命令<hex:02100103>/beginnerchannel、/bchannel<hex:02100103>设置指导者是否自动加入新人频道。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启自动加入新人频道的设置，并加入新人频道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除自动加入新人频道的设置，如果已经加入了新人频道则会退出。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与解除之间切换。<hex:02100103>>>示例<hex:02100103>/加入新人频道 开<hex:02100103>开启自动加入新人频道的设置。<hex:02100103>,/加入新人频道,/bchannel
238,/returnerstatusoff,,/解除回归者状态<hex:02100103>/returnerstatusoff<hex:02100103>解除回归者状态。,/解除回归者状态,
239,/roleplaying,,/角色扮演中 子命令<hex:02100103>/roleplaying<hex:02100103>将在线状态设置为“角色扮演中”。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改成“角色扮演中”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　将状态改回“在线”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在“角色扮演中”与“在线”之间切换。,/角色扮演中,/roleplaying
251,/action,/ac,/技能 技能名 代名词<hex:02100103>/action、/ac<hex:02100103>对指定目标使用指定技能。如果身处无法使用技能的环境，或者还没有学会指定技能，则命令无效。<hex:02100103><hex:02100103>在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。<hex:02100103>代名词<hex:02100103>　省略地面目标模式，直接向指定目标发动技能。<hex:02100103>地面关<hex:02100103>　省略地面目标模式，直接发动技能。<hex:02100103>>>示例<hex:02100103>/技能 重劈 <目标><hex:02100103>对当前所选择的目标执行技能“重劈”。<hex:02100103>/技能 治疗 <2><hex:02100103>对小队列表中的2号队员执行技能“治疗”。<hex:02100103>/技能 缩地 <目标><hex:02100103>对选择目标的位置执行技能“缩地”。<hex:02100103>/技能 缩地 地面关<hex:02100103>对所指的位置直接执行技能“缩地”。,/技能,
252,/battlemode,/bm,/武器状态 子命令<hex:02100103>/battlemode、/bm<hex:02100103>切换拔出和收回武器状态。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　切换到拔出武器状态<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　切换到收回武器状态<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在拔出和收回武器状态之间切换。,/武器状态,
253,/target,/ta,/选中 代名词<hex:02100103>/target、/ta<hex:02100103>选中指定的玩家。<hex:02100103>离自己过远的玩家无法选中。<hex:02100103>>>示例<hex:02100103>/选中 <2><hex:02100103>选中小队列表中的2号队员。,/选中,
254,/targetpc,/tpc,/选中最近玩家(/最近玩家)<hex:02100103>/targetpc、/tpc<hex:02100103>选中可选范围内离自己距离最近的玩家。,/选中最近玩家,/最近玩家
255,/targetnpc,/tnpc,/选中最近非玩家(/最近非玩家)<hex:02100103>/targetnpc、/tnpc<hex:02100103>选中可选范围内离自己最近的非玩家角色。,/选中最近非玩家,/最近非玩家
256,/targetenemy,/tenemy,/选中最近敌人(/最近敌人)<hex:02100103>/targetenemy、/tenemy<hex:02100103>选中可选范围内离自己距离最近的敌人。,/选中最近敌人,/最近敌人
257,/battletarget,/bt,/战斗目标<hex:02100103>/battletarget、/bt<hex:02100103>选中敌视自己的距离最近的敌人。,/战斗目标,
258,/assist,/as,/目标的目标 代名词<hex:02100103>/assist、/as<hex:02100103>将指定玩家的当前选中的目标作为自己的目标选中。<hex:02100103>>>示例<hex:02100103>/目标的目标 <2><hex:02100103>选中小队列表中的2号队员选中的目标。,/目标的目标,
259,/facetarget,/ft,/转向目标<hex:02100103>/facetarget、/ft<hex:02100103>转身面向当前所选目标的方向。,/转向目标,
260,/nexttarget,/nt,/右侧选择<hex:02100103>/nexttarget、/nt<hex:02100103>从屏幕右侧开始按顺时针方向顺次选中敌人。,/右侧选择,
261,/previoustarget,,/左侧选择<hex:02100103>/previoustarget<hex:02100103>从屏幕左侧开始按逆时针方向顺次选中敌人。,/左侧选择,
262,/targetlasttarget,/tlt,/上次目标<hex:02100103>/targetlasttarget、/tlt<hex:02100103>选中上次选中的目标。,/上次目标,
263,/targetlastenemy,/tle,/前次敌人<hex:02100103>/targetlastenemy、/tle<hex:02100103>重新选中前一次选中的敌人。,/前次敌人,
264,/lockon,/lo,/锁定 子命令<hex:02100103>/lockon、/lo<hex:02100103>锁定或解除锁定当前选中的目标。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　锁定目标。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除锁定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在锁定与解除锁定之间切换。,/锁定,
265,/focustarget,,/焦点目标(/焦点) 代名词<hex:02100103>/focustarget<hex:02100103>将指定玩家设置为焦点目标。省略代名词会指定当前所选目标为焦点目标。<hex:02100103>>>示例<hex:02100103>/焦点目标 <目标><hex:02100103>将当前所选择的目标设置为焦点目标。,/焦点目标,/焦点
267,/petaction,/pac,/召唤兽技能 召唤兽技能名 代名词<hex:02100103>/petaction、/pac<hex:02100103>命令召唤兽对指定目标使用指定召唤兽技能。以自己或召唤兽为目标的技能可省略输入代名词。如果身处无法使用技能的环境，或者指定召唤兽技能以外的技能，或者还没有学会指定召唤兽技能，则命令无效。<hex:02100103>>>示例<hex:02100103>/召唤兽技能 等待指示<hex:02100103>让召唤兽执行“等待指示”的命令。,/召唤兽技能,
268,/companionaction,/cac,/搭档技能 搭档技能名<hex:02100103>/companionaction、/cac<hex:02100103>命令搭档使用指定搭档技能。无需指定目标。如果身处无法使用技能的环境，或者命令搭档技能以外的技能，或者还没有学会命令的搭档技能，则命令无效。<hex:02100103>>>示例<hex:02100103>/搭档技能 自由战术<hex:02100103>让搭档执行“自由战术”的命令。,/搭档技能,/cac
269,/facecamera,/fcam,/面向镜头<hex:02100103>/facecamera、/fcam<hex:02100103>将角色视线转向镜头视角，再次发动时会解除。,/面向镜头,
270,/levelsync,/lsync,/等级同步 子命令<hex:02100103>/levelsync、/lsync<hex:02100103>在危命任务等有等级限制的情况时使用这个命令可以进行等级同步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启等级同步。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除等级同步。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启或解除状态中切换。,/等级同步,
271,/mount,,/坐骑 坐骑名<hex:02100103>/mount<hex:02100103>乘上指定的坐骑。在骑乘状态下会跳下坐骑。省略坐骑名时也会跳下坐骑。在飞行状态时会迅速下降。<hex:02100103>>>示例<hex:02100103>/坐骑 专属陆行鸟<hex:02100103>骑上坐骑“专属陆行鸟”。,/坐骑,
272,/additionalaction,/aaction,/额外技能 技能名 子命令<hex:02100103>/additionalaction、/aaction<hex:02100103>曾经被认为是可以设定额外技能的功能。<hex:02100103>※因系统调整现在已无法使用。,/额外技能,
273,/generalaction,/gaction,/共通技能 共通技能名 代名词<hex:02100103>/generalaction、/gaction<hex:02100103>对指定的玩家发动指定的共通技能。处于无法发动共通技能的环境中指令无效，没有学会的共通技能也无法发动。<hex:02100103><hex:02100103>在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。<hex:02100103>代名词<hex:02100103>　省略地面目标模式，直接向指定目标发动技能。<hex:02100103>地面关<hex:02100103>　省略地面目标模式，直接发动技能。<hex:02100103>>>示例<hex:02100103>/共通技能 随机坐骑<hex:02100103>发动共通技能“随机坐骑”。<hex:02100103>/共通技能 任务指令1 <目标><hex:02100103>对目标发动任务指令中的第一个技能。,/共通技能,
274,/minion,,/宠物 宠物名<hex:02100103>/minion<hex:02100103>召唤出指定的宠物。在已经召唤出宠物的情况下，指定该宠物的名字或省略宠物名会让宠物离开。<hex:02100103>>>示例<hex:02100103>/宠物 巧儿陆行鸟<hex:02100103>召唤出宠物“巧儿陆行鸟”。,/宠物,
275,/statusoff,,/解除状态 强化状态名<hex:02100103>/statusoff<hex:02100103>解除指定的强化状态效果。<hex:02100103>>>示例<hex:02100103>/解除状态 舍身<hex:02100103>解除强化效果“舍身”。,/解除状态,
276,/addpvpaction,/apa,/对战额外技能 对战额外技能1 对战额外技能2<hex:02100103>/addpvpaction、/apa<hex:02100103>曾经被认为是可以设定对战额外技能的功能。<hex:02100103>※因系统调整现在已无法使用。,/对战额外技能,
277,/pvpaction,/pvpac,/对战技能 对战技能名 代名词<hex:02100103>/pvpaction、/pvpac<hex:02100103>对指定目标使用指定对战技能。如果身处无法使用技能的环境，或者还没有学会指定技能，则命令无效。<hex:02100103><hex:02100103>在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。<hex:02100103>代名词<hex:02100103>　省略地面目标模式，直接向指定目标发动技能。<hex:02100103>地面关<hex:02100103>　省略地面目标模式，直接发动技能。<hex:02100103>>>示例<hex:02100103>/对战技能 暴风斩连击 <目标><hex:02100103>对当前所选择的对象执行连击中的技能。<hex:02100103>/对战技能 缩地 <目标><hex:02100103>对选择目标的位置执行技能“缩地”。<hex:02100103>/对战技能 缩地 地面关<hex:02100103>对所指的位置直接执行技能“缩地”。,/对战技能,
279,/blueaction,,/青魔法技能 青魔法名 代名词<hex:02100103>/blueaction<hex:02100103>对指定目标使用指定青魔法技能。身处无法使用技能的环境或发动未学习的技能时无法执行该命令。<hex:02100103><hex:02100103>在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。<hex:02100103>代名词<hex:02100103>　省略地面目标模式，直接向指定目标发动技能。<hex:02100103>地面关<hex:02100103>　省略地面目标模式，直接发动技能。<hex:02100103>>>示例<hex:02100103>/青魔法技能 水炮 <目标><hex:02100103>对当前所选择的目标执行技能“水炮”。,/青魔法技能,
301,/autolockon,,/自动锁定 子命令<hex:02100103>/autolockon<hex:02100103>开启“开始自动攻击时自动锁定”功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启自动锁定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭自动锁定。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启和关闭之间切换,/自动锁定,
302,/autofacetarget,,/自动转向目标 子命令<hex:02100103>/autofacetarget<hex:02100103>开启角色设置中“发动技能时转身面向目标”的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启自动转向目标。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭自动转向目标。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启和关闭之间切换,/自动转向目标,
303,/targetring,,/目标环 子命令<hex:02100103>/targetring<hex:02100103>显示目标环。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启目标环显示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭目标环显示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启和关闭之间切换,/目标环,
304,/targetline,,/目标线 子命令<hex:02100103>/targetline<hex:02100103>显示目标线。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启目标线显示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭目标线显示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启和关闭之间切换,/目标线,
